text,label,tweet_num,found_terms,found_index_terms,GPT_found_index_terms,pubchem_found_index_terms,redmed_found_index_terms,DEA_found_index_terms,4o_mini_label,o4mini_label,qwen_4b_label,llama_label,4o_mini_label_short,o4mini_label_short,qwen_4b_label_short,llama_label_short,4o_mini_drug_labels,o4mini_drug_labels,qwen_4b_drug_labels,llama_drug_labels,4o_mini_rag,o4mini_rag,qwen_4b_rag,llama_rag,is_about_illicit_drugs,drugs_mentioned
If you don't like codeine crazy by future your not a true fan. I can't never skip that song,T,20515,"[' codeine', 'crazy']","['fentanyl', 'codeine']",['codeine'],['codeine'],['codeine'],"['fentanyl', 'codeine']",False,False,True,True,T,F,T,T,['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],,
"I saw the thing about PlayStation having demos on the highest tier of psplus and I'm shaking my head, remember when demos used to be fucking free? X3",T,20802,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
THIS is LITERALLY my favorite song and will forever be 😩💕💕 forget my other favs Codeine Crazy permanent 😂💜,T,20829,"[' codeine', 'crazy']","['fentanyl', 'codeine']",['codeine'],['codeine'],['codeine'],"['fentanyl', 'codeine']",True,False,True,True,T,F,T,T,['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],,
okay But the death that hit me Hardest was definitely Prince :( that one is Incredibly sad. the way he was publicly So against drugs but he died of an overdose,T,20867,[],[],[],[],[],[],False,False,False,True,F,F,T,T,,['other'],['other'],['other'],,['other'],['other'],['other'],,
That's great just what we need more people high dumbed down on roads and at places of work. Just love the direction this country and world is going in.,T,20878,[],[],[],[],[],[],False,False,True,True,F,F,T,F,,,['other'],['other'],,,['other'],['other'],,
"Codeine got me movin @ a turtle pace I show love idk why niggas hate #AllThatHating ‼️
1k plays already ‼️👟💩
GO LISTEN",T,21017,['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],True,True,True,True,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],,
"— 

kisuke into the world of the living. 

thought process was cut short when the male decided to crack a joke. her hand balled up into a fist. 

""I was not referring myself to a gremlin but I can show you how one would treat old shopkeepers."" 

opting to be kind, she flicked —",F,21028,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"Happy 4/20. Blaze it, then fork over some dough to  to help get folks imprisoned on cannabis-related charges clemency and rebuild their lives",T,21175,[],[],[],[],[],[],True,True,True,True,T,T,T,F,,['Marijuana'],['Marijuana'],['Cannabidiol'],,['Marijuana'],['Marijuana'],['Cannabidiol'],,
"And concurrently, educate all Americans (including doctors) on the human body's Endocannabinoid system and how cannabis works medicinally and helping to treat certain cancers while having no toxic effect on healthy cells.",T,21254,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['Marijuana'],['Marijuana'],['CBD'],,['Marijuana'],['Marijuana'],['CBD'],,
"Report: Rolando McClain struggling with codeine addiction, has gained 40 pounds Bad News #RTR 🅰",T,21267,[' codeine'],['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],True,True,True,True,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],,
"This reminds me of the crack epidemic. There's a good documentary on Netflix about how the government was allowing it into the country for….money. *GASP* 

It's called Crack: Cocaine, Corruption, and Conspiracy. It's a good watch.

Fentanyl is the new crack. Fight me.",T,21352,['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],True,True,True,True,F,F,F,F,"['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl']","['other', 'Fentanyl']",,
"They balanced it by trying to offer free crack pipes, remember?",F,21376,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
I'm like ma'am please give me all the Oxy and Morphine. Fuck that Tylenol lol.,T,21478,"[' oxy', 'morphine', 'tylenol']","['morphine', 'oxycodone']","['morphine', 'oxycodone']",['morphine'],['morphine'],"['morphine', 'oxycodone']",True,True,True,True,T,T,T,T,"['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']","['Oxycodone', 'other', 'Morphine']",,
Forensic pathologist ruled out drug overdose as Floyd's cause of death,T,21488,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"Thank you 💗. You too. 
I'm about to take some morphine & move my sorry little vaudeville to the guest bedroom. 😁 I hope you get some relief today.",F,21686,"['morphine', 'relief']",['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,False,False,True,T,F,F,T,['Morphine'],['Morphine'],['Morphine'],"['other', 'Morphine']",['Morphine'],['Morphine'],['Morphine'],"['other', 'Morphine']",,
Kidney stone pain has been compared to child birth pain.  I handled kidney stone pain really well.  I went to the emergency room at the hospital and begged for morphine IVs.😂😂😂😂,T,21770,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],True,False,False,False,F,F,F,F,['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],['Morphine'],,
"Hundreds get card for clinical cannabis, even while it's not for sale in #Missouri nevertheless",T,21864,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['Marijuana'],['Marijuana'],['CBD'],,['Marijuana'],['Marijuana'],['CBD'],,
Had a super dope time at Locrate earlier today and got to see a lot of my buddies .... Now to get to my Benelyin with Codeine,T,21924,[' codeine'],['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],True,True,True,True,T,T,T,T,"['other', 'Codeine']","['other', 'Codeine']","['other', 'Codeine']",['Codeine'],"['other', 'Codeine']","['other', 'Codeine']","['other', 'Codeine']",['Codeine'],,
codeine crazy is one of my favorite future songs 🙌🏽,F,21958,"['codeine', 'crazy']","['fentanyl', 'codeine']",['codeine'],['codeine'],['codeine'],"['fentanyl', 'codeine']",False,False,False,True,F,F,F,F,['Codeine'],['Codeine'],"['other', 'Codeine']",['Codeine'],['Codeine'],['Codeine'],"['other', 'Codeine']",['Codeine'],,
just found out cheese addiction is very real because cheese has morphine like compounds wtf,T,21998,['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],['morphine'],False,False,False,True,F,F,F,F,['Morphine'],['Morphine'],['other'],['Morphine'],['Morphine'],['Morphine'],['other'],['Morphine'],,
"When a girl has Codeine snaps at night then snaps of her kids soccer game in the morning, it's like wtf.. Parenting 101 or..?🤔😂 #PoorKids",T,22038,"['girl', ' codeine']","['fentanyl', 'codeine']",['codeine'],['codeine'],['codeine'],"['fentanyl', 'codeine']",True,True,False,False,T,T,T,F,"['other', 'Codeine']",['Codeine'],"['other', 'Codeine']",['Codeine'],"['other', 'Codeine']",['Codeine'],"['other', 'Codeine']",['Codeine'],,
Exactly.....pupils go pinpoint with an opioid overdose. They'd know.,T,22069,['opioid'],['hydrocodone'],['hydrocodone'],[],[],[],False,False,False,True,F,F,T,T,['other'],['other'],['other'],"['other', 'Opioid']",['other'],['other'],['other'],['Codeine'],,
"50 Kg Heroin, Rs 30 Lakh Cash Seized From Delhi's Shaheen Bagh
*Read More* 👇",T,22132,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],"['other', 'Heroin']",['Heroin'],['other'],['other'],"['other', 'Heroin']",['Heroin'],,
"If you substitute crystal meth for green eggs and ham, suddenly Dr. Seuss' classic is about a drug dealer hooking a new customer.",T,22158,"[' crystal meth', 'green']","['methamphetamine', 'ketamine']",['methamphetamine'],['methamphetamine'],['methamphetamine'],"['methamphetamine', 'ketamine']",True,True,True,True,T,T,T,T,['Methamphetamine'],['Methamphetamine'],['Methamphetamine'],"['other', 'Methamphetamine']",['Methamphetamine'],['Methamphetamine'],['Methamphetamine'],"['other', 'Methamphetamine']",,
"""I just took a piss and I seen codeine coming out""",T,22171,[' codeine'],['codeine'],['codeine'],['codeine'],['codeine'],['codeine'],True,True,True,True,T,T,T,T,['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],['Codeine'],,
You're looking at these guys as if they are All-Big 12 players when you look around the league all 5 who have transfered wouldn't crack a starting lineup on any other roster in the Big 12. These guys aren't program changers by any stretch,F,22226,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,,,,,,,
"For suicides, the 20% increase in overdose deaths might be masking the real numbers.",T,22311,[],[],[],[],[],[],False,True,False,False,F,F,F,F,,,,['other'],,,,['other'],,
"US novelist, Paul Auster's son Daniel dies of drug overdose while awaiting trial for killing baby daughter with heroin and fentanyl",T,22312,['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],['fentanyl'],True,True,True,True,F,T,T,T,"['other', 'Heroin', 'Fentanyl']","['other', 'Fentanyl']","['Morphine', 'Fentanyl']","['Heroin', 'Fentanyl']","['other', 'Heroin', 'Fentanyl']","['other', 'Fentanyl']","['Morphine', 'Fentanyl']","['Heroin', 'Fentanyl']",,
"THEN those same just reward of holders leaving everyone else out of future projects. 
This is antithetical to crypto where everyone has a shot. NFTs will surely undergo a complete revamp in the next few years to shed this toxic shell",F,22358,['crypto'],['methamphetamine'],[],[],[],['methamphetamine'],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
Any dealer will show you how much of an addict you really are by testing your patience… If you know you know.🙃,T,22487,[],[],[],[],[],[],True,True,True,True,T,T,F,T,['other'],,,['other'],['other'],,,['other'],,
"today it was finding out she used a loop of some russian kids supposedly overdosing on heroin for a now deleted music video from Was it weird i listened to ""i'm god"" by clams Casino when i lost my virginity""",F,22523,[],[],[],[],[],[],False,True,True,True,F,F,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"….let me get this right…

So he's saying that fentanyl just hit Ohio in 2021? Wow. 

Did meth just get there also? 

What about heroin?",F,22588,"['fentanyl', ' meth']","['fentanyl', 'methamphetamine']","['fentanyl', 'methamphetamine']","['fentanyl', 'methamphetamine']","['fentanyl', 'methamphetamine']","['fentanyl', 'methamphetamine']",False,False,False,False,T,F,F,F,"['Heroin', 'Methamphetamine', 'Fentanyl']","['other', 'Methamphetamine', 'Fentanyl']","['other', 'Methamphetamine', 'Fentanyl']","['Heroin', 'Methamphetamine', 'Fentanyl']","['Heroin', 'Methamphetamine', 'Fentanyl']","['other', 'Methamphetamine', 'Fentanyl']","['other', 'Methamphetamine', 'Fentanyl']","['Heroin', 'Methamphetamine', 'Fentanyl']",,
"Is that what I'm doing? I just like cracking jokes, at least that's my intent, maybe it looks like sad trolling because you presume that is my intention. My only intention online, other than cases of actual serious conversation/debate, is to crack jokes and make myself laugh.",F,22637,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
The International Cannabis Conversation - NEW SHOW - The International Cannabis Conversation is live on,T,22677,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,['Marijuana'],['Marijuana'],['Cannabis'],,['Marijuana'],['Marijuana'],['Cannabis'],,
what steps do I need to take to bring a class action suit against our Federal Government for misappropriation of our tax funds. Such as the millions for the Steele dossier. 30 million for (illegal contraband) such as free crack pipes. I'm sure the list is long.,F,22788,[],[],[],[],[],[],False,False,False,True,F,F,T,F,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
"Update (for those of you playing along at home)

So far, in the effort to turn my life around,
I/we have:
3 yrs and 3 mos off heroin
3 digitally released albums
The first 7 live lone wooF shows.
Temporary housing thanks to my oldest friend.
A real life.
Hope.
My twitter family🥰",F,23053,['mos'],['morphine'],['morphine'],[],[],[],False,False,True,False,F,F,T,F,,['other'],['other'],['other'],,['other'],['other'],['other'],,
I don't he's the reason we lived through the crack Era,F,23226,[],[],[],[],[],[],True,False,True,True,T,F,T,F,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
I agree. As much as it would be fun to get into the #Playoffs The Blades took QPR apart tonight. Their will to win & set pieces were  standard. They deserve a crack at the PL. Quite frankly we've been punching above our weight since CW arrived. #UTB,T,23322,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
Source? Cuz everything I read says he had a heart attack because of an overdose. Which means the overdose killed him,T,23446,[],[],[],[],[],[],True,True,False,True,T,F,T,T,,,['other'],['other'],,,['other'],['other'],,
"Elon Musk told banks that agreed to help fund his $44 billion acquisition of Twitter that he could crack down on executive and board pay in a push to slash costs, and would develop new ways to monetize tweets",F,23473,['musk'],['psilocybin'],[],[],[],['psilocybin'],False,False,False,False,F,F,F,F,,,,,,,,,,
did baekho lace bamsae with crack its so addicting 😭😭,T,23490,[],[],[],[],[],[],True,True,True,True,T,T,T,T,['other'],['other'],['other'],['other'],['other'],['other'],['other'],['other'],,
So Chauvin's defense team is just leaving ajar the door to the possibility that George Floyd died of a drug overdose...while Chauvin's knee was asphyxiating him. You really can only play the cards you're dealt...,T,23497,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,['other'],['other'],,,['other'],['other'],,
"lol you're the one who said they don't crack 20 likes and you brought it up, not me 🚶‍♂️",F,23805,[],[],[],[],[],[],False,False,False,False,F,F,T,F,,,['other'],['other'],,,['other'],['other'],,
"«(...) long-term cannabis users had an intelligence quotient (IQ) decline from age 18 to midlife (mean 5.5 IQ points), poorer learning and processing speed compared to childhood, and self-reported memory and attention problems».",T,23807,['speed'],['methamphetamine'],[],['methamphetamine'],[],['methamphetamine'],False,False,False,False,F,F,F,F,,['Marijuana'],['Marijuana'],['CBD'],,['Marijuana'],['Marijuana'],['CBD'],,
"I'd also like to point out both medical examiners that performed two separate autopsies confirmed Floyd did not die of an overdose. The medical report and the interviews are both out there for people to see. But yknow, fall into the ""push the narrative"" trap.",T,23819,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,,,['other'],,,,['other'],,
The corners report said a reasonable conclusion would be a drug overdose.  And intent is a component to the murder charge.,T,23897,[],[],[],[],[],[],False,False,False,False,F,F,T,F,,,,['other'],,,,['other'],,
"Adults can't purchase heroin for themselves without going to prison or can't chop off their own limbs without being committed. Same thing here. Mental illness needs to be treated, not held up as normal.",T,23906,[],[],[],[],[],[],False,False,True,False,F,T,T,F,,['other'],['other'],['other'],,['other'],['other'],['other'],,
How about the drug addicts? When they overdose we shouldn't try and save their life? What kind of sense does that make? The unvaccinated will probably be the ones who will make it safe and sound once we figure out the real story behind this coronacircus. I won't speculate but 🤔!,T,23988,[],[],[],[],[],[],False,False,False,True,F,F,T,F,,,['other'],['other'],,,['other'],['other'],,
Police struggle to get loaded AK-47 out of 10-year-old's hands in chaotic overdose investigation,T,24016,[],[],[],[],[],[],True,True,False,True,F,T,T,F,,,,['other'],,,,['other'],,
If alcohol can be legal then so should cannabis. Alcohol if far more harmful to the body and minds. Cannabis can add so much more to the economy and help so many people,T,24032,[],[],[],[],[],[],False,False,False,False,F,F,F,F,,"['other', 'Marijuana']","['other', 'Marijuana']",['other'],,"['other', 'Marijuana']","['other', 'Marijuana']",['other'],,
"idiot

Teenage drug dealer hid 58 wraps of heroin internally to outwit police",T,24052,[],[],[],[],[],[],True,True,True,True,T,T,T,T,"['other', 'Heroin']",['other'],['other'],['Heroin'],"['other', 'Heroin']",['other'],['other'],['Heroin'],,
